keyword_a,keyword_b,cooccurrence_weight,explicit_edge_weight
feature identity,sufficiency gate,0,1
feature identity,topology generalization,0,1
FeatureType,functional,1,0
FeatureType,global consistency rule,0,1
FeatureType,global feature-type invariant,0,1
FeatureType,global state normalization,0,1
FeatureType,has-a,0,1
FeatureType,is-a,0,1
FeatureType,locational,1,0
FeatureType,MixRig,0,1
FeatureType,part-of,0,1
FeatureType,social_treatment,1,0
FeatureType,structural composition,0,1
FeatureType,structural_composition,1,1
FeatureType,taxonomy DAG,0,1
FeatureType,vocabulary exposure,0,1
final decision,full-set preservation,0,1
final decision,global consistency rule,0,1
final decision,global feature-type invariant,0,1
final decision,global state normalization,0,1
final decision,hidden oracle,0,1
final decision,invariant check,1,0
final decision,mandatory abstention,0,1
final decision,MCP,0,1
final decision,missing evidence,0,1
final decision,MixRig,0,1
final decision,ontology,0,1
final decision,packet-only,0,1
final decision,provenance validator,0,1
final decision,reasoner,0,1
final decision,reasoning contract,0,1
final decision,repairability,0,1
final decision,repaired_concepts,0,1
final decision,repo-derived evidence,0,1
final decision,semantic constraints,0,1
final decision,semantic obligation,0,1
final decision,source confinement,0,1
final decision,structural preservation,0,1
final decision,sufficiency gate,1,0
format-first storage,keyword normalization,0,2
format-first storage,knowledge ingestion,1,0
format-first storage,MCP,0,2
format-first storage,MCP isolation,0,2
format-first storage,memory card,0,1
format-first storage,MOC,1,0
format-first storage,no duplication,0,2
format-first storage,Obsidian backlinks,1,0
format-first storage,ontology,0,2
format-first storage,reasoner,0,2
format-first storage,relative symlink,0,2
format-first storage,semantic authority,0,1
format-first storage,semantic graph,1,1
format-first storage,semantic obligation,0,2
format-first storage,stable ID,0,1
format-first storage,subagent enrichment,0,2
format-first storage,symlink classification,0,1
format-first storage,symlink views,1,0
format-first storage,tree classification,1,0
format-first storage,typed edge,0,1
format-first storage,typed edge ledger,1,0
format-first storage,typed graph,0,1
format-first storage,vault architecture,0,2
format-first storage,vault ingestion,0,2
full-set preservation,global consistency,0,1
full-set preservation,invariant check,0,1
full-set preservation,mandatory abstention,0,2
full-set preservation,missing evidence,0,2
full-set preservation,OFAT ablation,0,1
full-set preservation,reasoning contract,0,2
full-set preservation,repairability,0,2
full-set preservation,repaired_concepts,1,0
full-set preservation,schema minItems,0,1
full-set preservation,structural preservation,1,0
full-set preservation,sufficiency gate,0,1
functional,global consistency rule,0,1
functional,global feature-type invariant,0,1
functional,global state normalization,0,1
functional,has-a,0,1
functional,is-a,0,1
functional,locational,1,0
functional,MixRig,0,1
functional,part-of,0,1
functional,social_treatment,1,0
functional,structural composition,0,1
functional,structural_composition,1,1
functional,taxonomy DAG,0,1
functional,vocabulary exposure,0,1
generalization claim,global invariant,1,0
generalization claim,global invariant generalization,0,2
generalization claim,MCP,0,1
generalization claim,ontology,0,1
generalization claim,paraphrase invariance,0,2
generalization claim,protocol bounded,1,0
generalization claim,reasoner,0,1
generalization claim,repo provenance,0,2
generalization claim,repo-grounded evidence,0,1
generalization claim,screened not confirmed,1,0
generalization claim,semantic obligation,0,1
generalization claim,topology generalization,0,2
generalization claim,trial data,0,2
global consistency,global consistency rule,0,1
global consistency,global feature-type invariant,0,1
global consistency,global invariant,0,1
global consistency,global state normalization,0,1
global consistency,MCP,0,1
global consistency,memory card,0,1
global consistency,MixRig,0,1
global consistency,next experiment,0,1
global consistency,OFAT ablation,0,2
global consistency,ontology,0,1
global consistency,reasoner,0,1
global consistency,repaired_concepts,0,1
global consistency,repo provenance,0,1
global consistency,schema minItems,1,0
global consistency,semantic obligation,0,1
global consistency,structural preservation,0,1
global consistency,structural_composition,0,2
global consistency,trial data,0,1
global consistency,vocabulary exposure,0,2
global consistency rule,global feature-type invariant,1,0
global consistency rule,global invariant generalization,0,1
global consistency rule,global state normalization,1,0
global consistency rule,invariant check,0,1
global consistency rule,locational,0,1
global consistency rule,mandatory abstention,0,1
global consistency rule,missing evidence,0,1
global consistency rule,MixRig,1,0
global consistency rule,OFAT ablation,0,1
global consistency rule,paraphrase invariance,0,1
global consistency rule,reasoning contract,0,1
global consistency rule,repairability,0,1
global consistency rule,repo-grounded evidence,0,1
global consistency rule,schema minItems,0,1
global consistency rule,social_treatment,0,1
global consistency rule,structural_composition,0,1
global consistency rule,sufficiency gate,0,1
global consistency rule,topology generalization,0,1
global feature-type invariant,global invariant generalization,0,1
global feature-type invariant,global state normalization,1,0
global feature-type invariant,invariant check,0,1
global feature-type invariant,locational,0,1
global feature-type invariant,mandatory abstention,0,1
global feature-type invariant,missing evidence,0,1
global feature-type invariant,MixRig,1,0
global feature-type invariant,OFAT ablation,0,1
global feature-type invariant,paraphrase invariance,0,1
global feature-type invariant,reasoning contract,0,1
global feature-type invariant,repairability,0,1
global feature-type invariant,repo-grounded evidence,0,1
global feature-type invariant,schema minItems,0,1
global feature-type invariant,social_treatment,0,1
global feature-type invariant,structural_composition,0,1
global feature-type invariant,sufficiency gate,0,1
global feature-type invariant,topology generalization,0,1
global invariant,global invariant generalization,0,3
global invariant,MCP,0,2
global invariant,memory card,1,0
global invariant,missing scorer,0,1
global invariant,missing trials,0,1
global invariant,next experiment,1,0
global invariant,not executed,0,1
global invariant,OFAT ablation,0,1
global invariant,ontology,0,2
global invariant,paraphrase invariance,0,3
global invariant,protocol bounded,1,0
global invariant,reasoner,0,2
global invariant,repo provenance,0,2
global invariant,repo-grounded evidence,0,1
global invariant,schema minItems,0,1
global invariant,screened not confirmed,1,0
global invariant,semantic obligation,0,2
global invariant,structural_composition,0,1
global invariant,topology generalization,0,3
global invariant,trial data,0,2
global invariant,vocabulary exposure,0,1
global invariant generalization,global state normalization,0,1
global invariant generalization,MCP,0,1
global invariant generalization,memory card,0,1
global invariant generalization,MixRig,0,1
global invariant generalization,N=10,0,1
global invariant generalization,next experiment,0,1
global invariant generalization,OFAT ablation,0,2
global invariant generalization,ontology,0,1
global invariant generalization,paraphrase invariance,1,0
global invariant generalization,protocol bounded,0,2
global invariant generalization,reasoner,0,1
global invariant generalization,repo provenance,0,1
global invariant generalization,repo-grounded evidence,0,1
global invariant generalization,screened not confirmed,0,2
global invariant generalization,screening,0,1
global invariant generalization,semantic obligation,0,1
global invariant generalization,threshold 0.90,0,1
global invariant generalization,topology generalization,1,0
global invariant generalization,trial data,0,1
global invariant generalization,two-failure futility stop,0,1
global state normalization,invariant check,0,1
global state normalization,locational,0,1
global state normalization,mandatory abstention,0,1
global state normalization,missing evidence,0,1
global state normalization,MixRig,1,0
global state normalization,OFAT ablation,0,1
global state normalization,paraphrase invariance,0,1
global state normalization,reasoning contract,0,1
global state normalization,repairability,0,1
global state normalization,repo-grounded evidence,0,1
global state normalization,schema minItems,0,1
global state normalization,social_treatment,0,1
global state normalization,structural_composition,0,1
global state normalization,sufficiency gate,0,1
global state normalization,topology generalization,0,1
goodand/concept-gate-taxonomy,MCP,0,1
goodand/concept-gate-taxonomy,ontology,0,1
goodand/concept-gate-taxonomy,reasoner,0,1
goodand/concept-gate-taxonomy,repo provenance,0,1
goodand/concept-gate-taxonomy,repo-derived evidence,0,1
goodand/concept-gate-taxonomy,repo-grounded evidence,0,2
goodand/concept-gate-taxonomy,repository-only evidence,1,0
goodand/concept-gate-taxonomy,semantic obligation,0,1
goodand/concept-gate-taxonomy,source confinement,0,1
goodand/concept-gate-taxonomy,source policy,1,0
goodand/concept-gate-taxonomy,trial data,0,1
hallucination mitigation,literature evidence,1,0
hallucination mitigation,literature search,0,3
hallucination mitigation,literature-first,1,0
hallucination mitigation,literature-first workflow,0,3
hallucination mitigation,MCP,0,1
hallucination mitigation,MCP isolation,0,1
hallucination mitigation,ontology,0,1
hallucination mitigation,open,0,2
hallucination mitigation,open problem,1,0
hallucination mitigation,open problem database,0,3
hallucination mitigation,open problem status,1,0
hallucination mitigation,problem status,0,2
hallucination mitigation,reasoner,0,1
hallucination mitigation,research context,1,0
hallucination mitigation,resolved,0,2
hallucination mitigation,retrieval,1,0
hallucination mitigation,semantic obligation,0,1
hallucination mitigation,solution attempt gate,0,3
hallucination mitigation,uncertain,0,2
hallucination mitigation,uncertainty,1,0
hallucination mitigation,vault architecture,0,1
has-a,is-a,1,0
has-a,locational,0,1
has-a,part-of,1,0
has-a,social_treatment,0,1
has-a,structural composition,1,0
has-a,structural_composition,0,1
has-a,taxonomy DAG,1,0
hidden oracle,invariant check,0,1
hidden oracle,MCP,0,1
hidden oracle,missing scorer,0,1
hidden oracle,missing trials,0,1
hidden oracle,not executed,0,1
hidden oracle,ontology,0,1
hidden oracle,provenance validator,1,0
hidden oracle,reasoner,0,1
hidden oracle,repo-grounded evidence,0,1
hidden oracle,semantic constraints,1,0
hidden oracle,semantic obligation,0,1
hidden oracle,sufficiency gate,0,1
invariant check,mandatory abstention,0,1
invariant check,MCP,0,1
invariant check,missing evidence,0,1
invariant check,MixRig,0,1
invariant check,ontology,0,1
invariant check,packet-only,0,1
invariant check,provenance validator,0,1
invariant check,reasoner,0,1
invariant check,reasoning contract,0,1
invariant check,repairability,0,1
invariant check,repaired_concepts,0,1
invariant check,repo-derived evidence,0,1
invariant check,semantic constraints,0,1
invariant check,semantic obligation,0,1
invariant check,source confinement,0,1
invariant check,structural preservation,0,1
invariant check,sufficiency gate,1,0
is-a,locational,0,1
is-a,part-of,1,0
is-a,social_treatment,0,1
is-a,structural composition,1,0
is-a,structural_composition,0,1
is-a,taxonomy DAG,1,0
keyword normalization,MCP,0,1
keyword normalization,MCP isolation,0,1
keyword normalization,memory card,0,1
keyword normalization,no duplication,0,1
keyword normalization,Obsidian backlinks,0,2
keyword normalization,ontology,0,1
keyword normalization,reasoner,0,1
keyword normalization,relative symlink,0,1
keyword normalization,semantic authority,0,1
keyword normalization,semantic graph,0,1
keyword normalization,semantic obligation,0,1
keyword normalization,stable ID,0,1
keyword normalization,subagent enrichment,1,0
keyword normalization,symlink classification,0,1
keyword normalization,symlink views,0,2
keyword normalization,typed edge,0,1
keyword normalization,typed edge ledger,0,2
keyword normalization,typed graph,0,1
keyword normalization,vault architecture,0,1
keyword normalization,vault ingestion,1,0
knowledge ingestion,MCP,0,1
knowledge ingestion,MOC,1,0
knowledge ingestion,ontology,0,1
knowledge ingestion,reasoner,0,1
knowledge ingestion,semantic graph,1,0
knowledge ingestion,semantic obligation,0,1
knowledge ingestion,tree classification,1,0
knowledge vault,MCP,0,1
knowledge vault,Obsidian backlink,1,0
knowledge vault,ontology,0,1
knowledge vault,reasoner,0,1
knowledge vault,semantic obligation,0,1
knowledge vault,symlink view,1,0
knowledge vault,typed edge,1,0
literature evidence,literature search,0,2
literature evidence,literature-first workflow,0,2
literature evidence,MCP,0,1
literature evidence,MCP isolation,0,1
literature evidence,ontology,0,1
literature evidence,open,0,1
literature evidence,open problem database,0,2
literature evidence,open problem status,1,0
literature evidence,problem status,0,1
literature evidence,reasoner,0,1
literature evidence,resolved,0,1
literature evidence,semantic obligation,0,1
literature evidence,solution attempt gate,0,2
literature evidence,uncertain,0,1
literature evidence,uncertainty,1,0
literature evidence,vault architecture,0,1
literature search,literature-first,0,1
literature search,literature-first workflow,1,0
literature search,MCP,0,1
literature search,ontology,0,1
literature search,open,0,1
literature search,open problem,0,1
literature search,open problem database,1,0
literature search,open problem status,0,2
literature search,problem status,0,1
literature search,reasoner,0,1
literature search,research context,0,1
literature search,resolved,0,1
literature search,retrieval,0,1
literature search,semantic obligation,0,1
literature search,solution attempt gate,1,0
literature search,uncertain,0,1
literature search,uncertainty,0,2
literature-first,literature-first workflow,0,1
literature-first,open,0,1
literature-first,open problem,1,0
literature-first,open problem database,0,1
literature-first,problem status,0,1
literature-first,research context,1,0
literature-first,resolved,0,1
literature-first,retrieval,1,0
literature-first,solution attempt gate,0,1
literature-first,uncertain,0,1
literature-first workflow,MCP,0,1
literature-first workflow,ontology,0,1
literature-first workflow,open,0,1
literature-first workflow,open problem,0,1
literature-first workflow,open problem database,1,0
literature-first workflow,open problem status,0,2
literature-first workflow,problem status,0,1
literature-first workflow,reasoner,0,1
literature-first workflow,research context,0,1
literature-first workflow,resolved,0,1
literature-first workflow,retrieval,0,1
literature-first workflow,semantic obligation,0,1
literature-first workflow,solution attempt gate,1,0
literature-first workflow,uncertain,0,1
literature-first workflow,uncertainty,0,2
locational,MixRig,0,1
locational,part-of,0,1
locational,social_treatment,1,0
locational,structural composition,0,1
locational,structural_composition,1,1
locational,taxonomy DAG,0,1
locational,vocabulary exposure,0,1
mandatory abstention,missing evidence,1,0
mandatory abstention,MixRig,0,1
mandatory abstention,packet-only,0,2
mandatory abstention,reasoning contract,1,0
mandatory abstention,repairability,1,0
mandatory abstention,repaired_concepts,0,2
mandatory abstention,repo-grounded evidence,0,1
mandatory abstention,structural preservation,0,2
mandatory abstention,sufficiency gate,0,1
MCP,MCP evaluation,0,1
MCP,MCP isolation,0,1
MCP,memory card,0,2
MCP,missing scorer,0,1
MCP,missing trials,0,1
MCP,MOC,0,2
MCP,N=10,0,1
MCP,next experiment,0,1
MCP,not executed,0,1
MCP,Obsidian backlink,0,1
MCP,Obsidian backlinks,0,1
MCP,OFAT ablation,0,1
MCP,ontology,1,1
MCP,open problem database,0,1
MCP,open problem status,0,1
MCP,paraphrase invariance,0,1
MCP,protocol bounded,0,1
MCP,provenance validator,0,1
MCP,reasoner,1,0
MCP,repo provenance,0,1
MCP,repo-grounded evidence,0,1
MCP,repository-only evidence,0,1
MCP,schema minItems,0,1
MCP,screened not confirmed,0,1
MCP,screening,0,1
MCP,semantic authority,0,1
MCP,semantic constraints,0,1
MCP,semantic graph,0,1
MCP,semantic obligation,1,0
MCP,solution attempt gate,0,1
MCP,source policy,0,1
MCP,structural_composition,0,1
MCP,subagent enrichment,0,1
MCP,sufficiency gate,0,1
MCP,symlink classification,0,1
MCP,symlink view,0,1
MCP,symlink views,0,1
MCP,threshold 0.90,0,1
MCP,topology generalization,0,1
MCP,tree classification,0,1
MCP,trial data,0,1
MCP,two-failure futility stop,0,1
MCP,typed edge,0,1
MCP,typed edge ledger,0,1
MCP,typed graph,0,1
MCP,uncertainty,0,1
MCP,vault architecture,0,1
MCP,vault ingestion,0,1
MCP,vocabulary exposure,0,1
MCP context isolation,repo-derived evidence,0,1
MCP context isolation,source confinement,1,1
MCP context isolation,tool output separation,1,0
MCP evaluation,MOC,1,0
MCP evaluation,ontology,1,1
MCP evaluation,reasoner,0,1
MCP evaluation,semantic obligation,0,1
MCP isolation,Obsidian backlinks,0,2
MCP isolation,ontology,0,1
MCP isolation,open problem status,0,1
MCP isolation,reasoner,0,1
MCP isolation,semantic obligation,0,1
MCP isolation,subagent enrichment,0,1
MCP isolation,symlink views,0,2
MCP isolation,typed edge ledger,0,2
MCP isolation,uncertainty,0,1
MCP isolation,vault architecture,1,0
MCP isolation,vault ingestion,0,1
memory card,missing scorer,0,1
memory card,missing trials,0,1
memory card,next experiment,1,0
memory card,not executed,0,1
memory card,Obsidian backlinks,0,1
memory card,OFAT ablation,0,1
memory card,ontology,0,2
memory card,paraphrase invariance,0,1
memory card,reasoner,0,2
memory card,schema minItems,0,1
memory card,semantic authority,1,0
memory card,semantic obligation,0,2
memory card,structural_composition,0,1
memory card,subagent enrichment,0,1
memory card,symlink classification,1,0
memory card,symlink views,0,1
memory card,topology generalization,0,1
memory card,typed edge ledger,0,1
memory card,typed graph,1,0
memory card,vault ingestion,0,1
memory card,vocabulary exposure,0,1
missing evidence,MixRig,0,1
missing evidence,packet-only,0,2
missing evidence,reasoning contract,1,0
missing evidence,repairability,1,0
missing evidence,repaired_concepts,0,2
missing evidence,repo-grounded evidence,0,1
missing evidence,structural preservation,0,2
missing evidence,sufficiency gate,0,1
missing scorer,missing trials,1,0
missing scorer,next experiment,0,1
missing scorer,not executed,1,0
missing scorer,ontology,0,1
missing scorer,provenance validator,0,1
missing scorer,reasoner,0,1
missing scorer,repo provenance,0,2
missing scorer,repo-grounded evidence,0,1
missing scorer,semantic constraints,0,1
missing scorer,semantic obligation,0,1
missing scorer,trial data,0,2
missing trials,next experiment,0,1
missing trials,not executed,1,0
missing trials,ontology,0,1
missing trials,provenance validator,0,1
missing trials,reasoner,0,1
missing trials,repo provenance,0,2
missing trials,repo-grounded evidence,0,1
missing trials,semantic constraints,0,1
missing trials,semantic obligation,0,1
missing trials,trial data,0,2
MixRig,OFAT ablation,0,1
MixRig,paraphrase invariance,0,1
MixRig,reasoning contract,0,1
MixRig,repairability,0,1
MixRig,repo-grounded evidence,0,1
MixRig,schema minItems,0,1
MixRig,social_treatment,0,1
MixRig,structural_composition,0,1
MixRig,sufficiency gate,0,1
MixRig,topology generalization,0,1
MOC,ontology,1,2
MOC,reasoner,0,2
MOC,semantic graph,1,0
MOC,semantic obligation,0,2
MOC,tree classification,1,0
N=10,ontology,0,1
N=10,paraphrase invariance,0,1
N=10,reasoner,0,1
N=10,screening,1,0
N=10,semantic obligation,0,1
N=10,threshold 0.90,1,0
N=10,topology generalization,0,1
N=10,two-failure futility stop,1,0
next experiment,not executed,0,1
next experiment,OFAT ablation,0,1
next experiment,ontology,0,1
next experiment,paraphrase invariance,0,1
next experiment,reasoner,0,1
next experiment,schema minItems,0,1
next experiment,semantic obligation,0,1
next experiment,structural_composition,0,1
next experiment,topology generalization,0,1
next experiment,vocabulary exposure,0,1
no duplication,Obsidian backlinks,0,2
no duplication,relative symlink,1,0
no duplication,semantic graph,0,1
no duplication,stable ID,0,1
no duplication,subagent enrichment,0,1
no duplication,symlink views,0,2
no duplication,typed edge,0,1
no duplication,typed edge ledger,0,2
no duplication,vault ingestion,0,1
not executed,ontology,0,1
not executed,provenance validator,0,1
not executed,reasoner,0,1
not executed,repo provenance,0,2
not executed,repo-grounded evidence,0,1
not executed,semantic constraints,0,1
not executed,semantic obligation,0,1
not executed,trial data,0,2
Obsidian backlink,ontology,0,1
Obsidian backlink,reasoner,0,1
Obsidian backlink,semantic obligation,0,1
Obsidian backlink,symlink view,1,0
Obsidian backlink,typed edge,1,0
Obsidian backlinks,ontology,0,1
Obsidian backlinks,reasoner,0,1
Obsidian backlinks,relative symlink,0,2
Obsidian backlinks,semantic authority,0,1
Obsidian backlinks,semantic graph,0,1
Obsidian backlinks,semantic obligation,0,1
Obsidian backlinks,stable ID,0,1
Obsidian backlinks,subagent enrichment,0,2
Obsidian backlinks,symlink classification,0,1
Obsidian backlinks,symlink views,1,0
Obsidian backlinks,typed edge,0,1
Obsidian backlinks,typed edge ledger,1,0
Obsidian backlinks,typed graph,0,1
Obsidian backlinks,vault architecture,0,2
Obsidian backlinks,vault ingestion,0,2
OFAT ablation,ontology,0,1
OFAT ablation,paraphrase invariance,0,2
OFAT ablation,reasoner,0,1
OFAT ablation,repaired_concepts,0,1
OFAT ablation,repo provenance,0,1
OFAT ablation,schema minItems,0,2
OFAT ablation,semantic obligation,0,1
OFAT ablation,structural preservation,0,1
OFAT ablation,topology generalization,0,2
OFAT ablation,trial data,0,1
ontology,open problem database,0,1
ontology,open problem status,0,1
ontology,paraphrase invariance,0,1
ontology,protocol bounded,0,1
ontology,provenance validator,0,1
ontology,reasoner,1,1
ontology,repo provenance,0,1
ontology,repo-grounded evidence,0,1
ontology,repository-only evidence,0,1
ontology,schema minItems,0,1
ontology,screened not confirmed,0,1
ontology,screening,0,1
ontology,semantic authority,0,1
ontology,semantic constraints,0,1
ontology,semantic graph,0,1
ontology,semantic obligation,1,1
ontology,solution attempt gate,0,1
ontology,source policy,0,1
ontology,structural_composition,0,1
ontology,subagent enrichment,0,1
ontology,sufficiency gate,0,1
ontology,symlink classification,0,1
ontology,symlink view,0,1
ontology,symlink views,0,1
ontology,threshold 0.90,0,1
ontology,topology generalization,0,1
ontology,tree classification,0,1
ontology,trial data,0,1
ontology,two-failure futility stop,0,1
ontology,typed edge,0,1
ontology,typed edge ledger,0,1
ontology,typed graph,0,1
ontology,uncertainty,0,1
ontology,vault architecture,0,1
ontology,vault ingestion,0,1
ontology,vocabulary exposure,0,1
open,open problem,0,1
open,open problem database,0,1
open,open problem status,0,1
open,problem status,1,0
open,research context,0,1
open,resolved,1,0
open,retrieval,0,1
open,solution attempt gate,0,1
open,uncertain,1,0
open,uncertainty,0,1
open problem,open problem database,0,1
open problem,problem status,0,1
open problem,research context,1,0
open problem,resolved,0,1
open problem,retrieval,1,0
open problem,solution attempt gate,0,1
open problem,uncertain,0,1
open problem database,open problem status,0,2
open problem database,problem status,0,1
open problem database,reasoner,0,1
open problem database,research context,0,1
open problem database,resolved,0,1
open problem database,retrieval,0,1
open problem database,semantic obligation,0,1
open problem database,solution attempt gate,1,0
open problem database,uncertain,0,1
open problem database,uncertainty,0,2
open problem status,problem status,0,1
open problem status,reasoner,0,1
open problem status,resolved,0,1
open problem status,semantic obligation,0,1
open problem status,solution attempt gate,0,2
open problem status,uncertain,0,1
open problem status,uncertainty,1,0
open problem status,vault architecture,0,1
packet-only,reasoning contract,0,2
packet-only,repairability,0,2
packet-only,repo-derived evidence,0,1
packet-only,repo-grounded evidence,0,1
packet-only,source confinement,0,1
packet-only,sufficiency gate,0,1
paraphrase invariance,protocol bounded,0,2
paraphrase invariance,reasoner,0,1
paraphrase invariance,repo provenance,0,1
paraphrase invariance,repo-grounded evidence,0,1
paraphrase invariance,screened not confirmed,0,2
paraphrase invariance,screening,0,1
paraphrase invariance,semantic obligation,0,1
paraphrase invariance,threshold 0.90,0,1
paraphrase invariance,topology generalization,1,0
paraphrase invariance,trial data,0,1
paraphrase invariance,two-failure futility stop,0,1
part-of,social_treatment,0,1
part-of,structural composition,1,0
part-of,structural_composition,0,1
part-of,taxonomy DAG,1,0
problem status,research context,0,1
problem status,resolved,1,0
problem status,retrieval,0,1
problem status,solution attempt gate,0,1
problem status,uncertain,1,0
problem status,uncertainty,0,1
protocol bounded,reasoner,0,1
protocol bounded,repo provenance,0,2
protocol bounded,repo-grounded evidence,0,1
protocol bounded,screened not confirmed,1,0
protocol bounded,semantic obligation,0,1
protocol bounded,topology generalization,0,2
protocol bounded,trial data,0,2
provenance validator,reasoner,0,1
provenance validator,repo-grounded evidence,0,1
provenance validator,semantic constraints,1,0
provenance validator,semantic obligation,0,1
provenance validator,sufficiency gate,0,1
reasoner,repo provenance,0,1
reasoner,repo-grounded evidence,0,1
reasoner,repository-only evidence,0,1
reasoner,schema minItems,0,1
reasoner,screened not confirmed,0,1
reasoner,screening,0,1
reasoner,semantic authority,0,1
reasoner,semantic constraints,0,1
reasoner,semantic graph,0,1
reasoner,semantic obligation,1,0
reasoner,solution attempt gate,0,1
reasoner,source policy,0,1
reasoner,structural_composition,0,1
reasoner,subagent enrichment,0,1
reasoner,sufficiency gate,0,1
reasoner,symlink classification,0,1
reasoner,symlink view,0,1
reasoner,symlink views,0,1
reasoner,threshold 0.90,0,1
reasoner,topology generalization,0,1
reasoner,tree classification,0,1
reasoner,trial data,0,1
reasoner,two-failure futility stop,0,1
reasoner,typed edge,0,1
reasoner,typed edge ledger,0,1
reasoner,typed graph,0,1
reasoner,uncertainty,0,1
reasoner,vault architecture,0,1
reasoner,vault ingestion,0,1
reasoner,vocabulary exposure,0,1
reasoning contract,repairability,1,0
reasoning contract,repaired_concepts,0,2
reasoning contract,repo-grounded evidence,0,1
reasoning contract,structural preservation,0,2
reasoning contract,sufficiency gate,0,1
relative symlink,semantic graph,0,1
relative symlink,stable ID,0,1
relative symlink,subagent enrichment,0,1
relative symlink,symlink views,0,2
relative symlink,typed edge,0,1
relative symlink,typed edge ledger,0,2
relative symlink,vault ingestion,0,1
repairability,repaired_concepts,0,2
repairability,repo-grounded evidence,0,1
repairability,structural preservation,0,2
repairability,sufficiency gate,0,1
repaired_concepts,schema minItems,0,1
repaired_concepts,structural preservation,1,0
repaired_concepts,sufficiency gate,0,1
repo provenance,repo-grounded evidence,0,1
repo provenance,repository-only evidence,0,1
repo provenance,schema minItems,0,1
repo provenance,screened not confirmed,0,2
repo provenance,semantic obligation,0,1
repo provenance,source policy,0,1
repo provenance,structural_composition,0,1
repo provenance,topology generalization,0,1
repo provenance,trial data,1,0
repo provenance,vocabulary exposure,0,1
repo-derived evidence,repo-grounded evidence,0,1
repo-derived evidence,repository-only evidence,0,1
repo-derived evidence,source confinement,1,1
repo-derived evidence,source policy,0,1
repo-derived evidence,sufficiency gate,0,1
repo-derived evidence,tool output separation,0,1
repo-grounded evidence,repository-only evidence,0,2
repo-grounded evidence,screened not confirmed,0,1
repo-grounded evidence,semantic constraints,0,1
repo-grounded evidence,semantic obligation,0,1
repo-grounded evidence,source confinement,0,1
repo-grounded evidence,source policy,0,2
repo-grounded evidence,topology generalization,0,1
repo-grounded evidence,trial data,0,1
repository-only evidence,semantic obligation,0,1
repository-only evidence,source confinement,0,1
repository-only evidence,source policy,1,0
repository-only evidence,trial data,0,1
research context,resolved,0,1
research context,retrieval,1,0
research context,solution attempt gate,0,1
research context,uncertain,0,1
resolved,retrieval,0,1
resolved,solution attempt gate,0,1
resolved,uncertain,1,0
resolved,uncertainty,0,1
retrieval,solution attempt gate,0,1
retrieval,uncertain,0,1
schema minItems,semantic obligation,0,1
schema minItems,structural preservation,0,1
schema minItems,structural_composition,0,2
schema minItems,trial data,0,1
schema minItems,vocabulary exposure,0,2
screened not confirmed,semantic obligation,0,1
screened not confirmed,topology generalization,0,2
screened not confirmed,trial data,0,2
screening,semantic obligation,0,1
screening,threshold 0.90,1,0
screening,topology generalization,0,1
screening,two-failure futility stop,1,0
semantic authority,semantic obligation,0,1
semantic authority,subagent enrichment,0,1
semantic authority,symlink classification,1,0
semantic authority,symlink views,0,1
semantic authority,typed edge ledger,0,1
semantic authority,typed graph,1,0
semantic authority,vault ingestion,0,1
semantic constraints,semantic obligation,0,1
semantic constraints,sufficiency gate,0,1
semantic graph,semantic obligation,0,1
semantic graph,stable ID,1,0
semantic graph,subagent enrichment,0,1
semantic graph,symlink views,0,1
semantic graph,tree classification,1,0
semantic graph,typed edge,1,0
semantic graph,typed edge ledger,0,1
semantic graph,vault ingestion,0,1
semantic obligation,solution attempt gate,0,1
semantic obligation,source policy,0,1
semantic obligation,structural_composition,0,1
semantic obligation,subagent enrichment,0,1
semantic obligation,sufficiency gate,0,1
semantic obligation,symlink classification,0,1
semantic obligation,symlink view,0,1
semantic obligation,symlink views,0,1
semantic obligation,threshold 0.90,0,1
semantic obligation,topology generalization,0,1
semantic obligation,tree classification,0,1
semantic obligation,trial data,0,1
semantic obligation,two-failure futility stop,0,1
semantic obligation,typed edge,0,1
semantic obligation,typed edge ledger,0,1
semantic obligation,typed graph,0,1
semantic obligation,uncertainty,0,1
semantic obligation,vault architecture,0,1
semantic obligation,vault ingestion,0,1
semantic obligation,vocabulary exposure,0,1
social_treatment,structural composition,0,1
social_treatment,structural_composition,1,1
social_treatment,taxonomy DAG,0,1
social_treatment,vocabulary exposure,0,1
solution attempt gate,uncertain,0,1
solution attempt gate,uncertainty,0,2
source confinement,source policy,0,1
source confinement,sufficiency gate,0,1
source confinement,tool output separation,1,1
source policy,trial data,0,1
stable ID,subagent enrichment,0,1
stable ID,symlink views,0,1
stable ID,typed edge,1,0
stable ID,typed edge ledger,0,1
stable ID,vault ingestion,0,1
structural composition,structural_composition,0,1
structural composition,taxonomy DAG,1,0
structural preservation,sufficiency gate,0,1
structural_composition,taxonomy DAG,0,1
structural_composition,trial data,0,1
structural_composition,vocabulary exposure,1,1
subagent enrichment,symlink classification,0,1
subagent enrichment,symlink views,0,2
subagent enrichment,typed edge,0,1
subagent enrichment,typed edge ledger,0,2
subagent enrichment,typed graph,0,1
subagent enrichment,vault architecture,0,1
subagent enrichment,vault ingestion,1,0
symlink classification,symlink views,0,1
symlink classification,typed edge ledger,0,1
symlink classification,typed graph,1,0
symlink classification,vault ingestion,0,1
symlink view,typed edge,1,0
symlink views,typed edge,0,1
